category,service,quantity,cost,sale_price,creation_date,doctor
Clinic,اعطاء علاجات,1.0,0,50.0,2026-08-04,NA
Clinic,كشف,1.0,0,450.0,2026-08-04,NA
Clinic,خدمة محاليل,1.0,0,50.0,2026-08-04,NA
Clinic,اعطاء علاجات,1.0,0,50.0,2026-08-04,NA
Clinic,كشف,1.0,0,300.0,2026-08-04,NA
Labs mojo,اشعة,1.0,0,400.0,2026-08-04,NA
Labs mojo,سونار,1.0,0,400.0,2026-08-04,NA
Vaccinations,eva tri dogs,2.0,0,500.0,2026-08-04,NA
Labs External,Skin Scrapping,1.0,200,400.0,2026-08-04,NA
Grooming,قص أظافر ,1.0,0,50.0,2026-08-04,NA
Grooming,تنظيف غدة,1.0,0,70.0,2026-08-04,NA
Clinic,كشف,1.0,0,300.0,2026-08-04,NA
Labs mojo,cbc mojo ,1.0,200,500.0,2026-08-03,NA
Surgeries,تعقيم كلاب اناث كبيره,1.0,0,6000.0,2026-08-03,NA
Labs mojo,سونار,1.0,0,400.0,2026-08-03,NA
Labs mojo,اشعة,2.0,0,800.0,2026-08-03,NA
Clinic,كشف,1.0,0,300.0,2026-08-03,NA
Grooming,استحمام قطط,2.0,0,600.0,2026-08-03,NA
Grooming,قص أظافر ,2.0,0,100.0,2026-08-03,NA
Grooming,قص أظافر ,1.0,0,100.0,2026-08-03,NA
Grooming,استحمام قطط,1.0,0,300.0,2026-08-03,NA
Supplies,انتقالات,1.0,0,100.0,2026-08-03,NA
Clinic,تركيب كانولا,1.0,0,150.0,2026-08-03,NA
Clinic,اعطاء علاجات,1.0,0,150.0,2026-08-03,NA
Clinic,كشف,1.0,0,450.0,2026-08-03,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-08-03,NA
Clinic,اعطاء علاجات,2.0,0,100.0,2026-08-03,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-08-03,NA
Clinic,كشف,1.0,0,150.0,2026-08-02,NA
Grooming,استحمام كلاب صغيرة,1.0,0,300.0,2026-08-02,NA
Clinic,اعطاء علاجات,1.0,0,500.0,2026-08-02,NA
Grooming,استحمام قطط,1.0,0,300.0,2026-08-02,NA
Labs,blood parasities,1.0,0,450.0,2026-08-02,NA
Clinic,كشف,1.0,0,300.0,2026-08-02,NA
Labs External,Toxoplasma IgM-(Acute),1.0,250,500.0,2026-08-02,(Acute)
Labs,blood parasities,1.0,0,450.0,2026-08-02,NA
Clinic,اعطاء علاجات,1.0,0,100.0,2026-08-02,NA
Labs mojo,سونار,1.0,0,200.0,2026-08-02,NA
Clinic,اعطاء علاجات,1.0,0,500.0,2026-08-02,NA
Grooming,قص أظافر ,1.0,0,50.0,2026-08-02,NA
Clinic,اعطاء علاجات,1.0,0,100.0,2026-08-02,NA
Grooming,استحمام قطط,1.0,0,300.0,2026-08-02,NA
Clinic,كشف,1.0,0,300.0,2026-08-02,NA
Surgeries,خلع اسنان,1.0,0,2000.0,2026-08-02,NA
Labs mojo,cbc mojo ,1.0,200,500.0,2026-08-02,NA
Supplies,كولر,1.0,0,300.0,2026-08-02,NA
Clinic,كشف,1.0,0,300.0,2026-08-02,NA
Clinic,اعطاء علاجات,1.0,0,100.0,2026-08-02,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-08-02,NA
Clinic,اعطاء علاجات,3.0,0,150.0,2026-08-02,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-08-01,NA
Clinic,اعطاء علاجات,1.0,0,150.0,2026-08-01,NA
Labs mojo,cbc mojo ,1.0,200,500.0,2026-08-01,NA
Clinic,كشف,1.0,0,300.0,2026-08-01,NA
Grooming,استحمام كلاب صغيرة,1.0,0,350.0,2026-08-01,NA
Clinic,كشف,1.0,0,300.0,2026-08-01,NA
Labs mojo,اشعة,1.0,0,400.0,2026-08-01,NA
Clinic,كشف,1.0,0,300.0,2026-08-01,NA
Grooming,باكيدج جروميج قطط ,1.0,0,500.0,2026-08-01,NA
Grooming,استحمام كلاب صغيرة,1.0,0,300.0,2026-08-01,NA
Grooming,استحمام كلاب صغيرة,1.0,0,300.0,2026-08-01,NA
Clinic,تركيب كانولا,1.0,0,250.0,2026-08-01,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-08-01,NA
Clinic,كشف,1.0,0,450.0,2026-08-01,NA
