category,service,quantity,cost,sale_price,creation_date,doctor
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-07-08,NA
Clinic,اعطاء علاجات,2.0,0.0,100.0,2026-07-08,NA
Clinic,كشف,1.0,0.0,450.0,2026-07-08,NA
Labs mojo,سونار,1.0,0.0,400.0,2026-07-08,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,250.0,2026-07-08,NA
Labs mojo,سونار,1.0,0.0,400.0,2026-07-08,NA
Clinic,اعطاء علاجات,4.0,0.0,200.0,2026-07-08,NA
Clinic,كشف,1.0,0.0,450.0,2026-07-08,NA
Clinic,تركيب كانولا,1.0,0.0,150.0,2026-07-08,NA
Clinic,كشف,1.0,0.0,450.0,2026-07-08,NA
Clinic,خدمة محاليل,1.0,0.0,150.0,2026-07-08,NA
Clinic,كشف,1.0,0.0,450.0,2026-07-08,NA
Labs mojo,سونار,1.0,0.0,400.0,2026-07-08,NA
Clinic,اعطاء علاجات,1.0,0.0,100.0,2026-07-07,NA
Clinic,كشف,1.0,0.0,450.0,2026-07-07,NA
Grooming,قص أظافر ,1.0,0.0,50.0,2026-07-07,NA
Clinic,اعطاء علاجات,1.0,0.0,100.0,2026-07-07,NA
Labs mojo,cbc mojo ,2.0,400.0,1000.0,2026-07-07,NA
Surgeries,تعقيم قطط ذكور,1.0,0.0,4000.0,2026-07-07,NA
Labs mojo,سونار,1.0,0.0,400.0,2026-07-07,NA
Supplies,كولر,1.0,0.0,600.0,2026-07-07,NA
Grooming,استحمام كلاب صغيرة,1.0,0.0,300.0,2026-07-07,NA
Clinic,اعطاء علاجات,7.0,0.0,350.0,2026-07-07,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,200.0,2026-07-07,NA
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-07-07,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,200.0,2026-07-07,NA
Clinic,كشف,1.0,0.0,300.0,2026-07-07,NA
Labs mojo,سونار,1.0,0.0,400.0,2026-07-07,NA
Labs mojo,اشعة,3.0,0.0,1200.0,2026-07-07,NA
Labs mojo,اشعة,2.0,0.0,800.0,2026-07-07,NA
Grooming,قص أظافر ,1.0,0.0,70.0,2026-07-07,NA
Supplies,كولر,1.0,0.0,300.0,2026-07-06,NA
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-07-06,NA
Labs mojo,سونار,1.0,0.0,400.0,2026-07-06,NA
Clinic,كشف,1.0,0.0,300.0,2026-07-06,NA
Clinic,اعطاء علاجات,1.0,0.0,200.0,2026-07-06,NA
Grooming,حلاقة  قطط ,1.0,0.0,300.0,2026-07-06,NA
Clinic,تخدير,1.0,0.0,200.0,2026-07-06,NA
Clinic,تصريح حجر,1.0,0.0,1500.0,2026-07-06,NA
Clinic,شهادة صحية,1.0,0.0,1500.0,2026-07-06,NA
Clinic,اعطاء علاجات,4.0,0.0,200.0,2026-07-06,NA
Grooming,باكيدج جروميج قطط ,1.0,0.0,500.0,2026-07-06,NA
Grooming,باكيدج جروميج قطط ,1.0,0.0,500.0,2026-07-06,NA
Surgeries,تعقيم قطط ذكور,1.0,0.0,1000.0,2026-07-06,NA
Labs mojo,cbc mojo ,1.0,200.0,500.0,2026-07-06,NA
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-07-06,NA
Grooming,استحمام كلاب صغيرة,1.0,0.0,350.0,2026-07-06,NA
Grooming,استحمام كلاب صغيرة,1.0,0.0,350.0,2026-07-06,NA
Clinic,كشف,1.0,0.0,300.0,2026-07-06,NA
Clinic,خدمة محاليل,1.0,0.0,100.0,2026-07-06,NA
Grooming,قص أظافر ,1.0,0.0,50.0,2026-07-06,NA
Vaccinations,فطريات,1.0,0.0,500.0,2026-07-06,NA
Clinic,كشف,1.0,0.0,450.0,2026-07-06,NA
Clinic,اعطاء علاجات,1.0,0.0,300.0,2026-07-06,NA
Clinic,كشف,1.0,0.0,450.0,2026-07-06,NA
Clinic,كشف,1.0,0.0,450.0,2026-07-06,NA
Vaccinations,s panacure,1.0,0.7,250.0,2026-07-06,NA
Clinic,متابعه اشعه,1.0,0.0,200.0,2026-07-06,NA
Clinic,تركيب كانولا,1.0,0.0,150.0,2026-07-06,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,200.0,2026-07-06,NA
Clinic,كشف,1.0,0.0,450.0,2026-07-06,NA
Labs mojo,cbc mojo ,1.0,200.0,500.0,2026-07-06,NA
Clinic,اعطاء علاجات,1.0,0.0,300.0,2026-07-06,NA
Labs,blood parasities,1.0,0.0,450.0,2026-07-06,NA
Grooming,حلاقة  كلاب,1.0,0.0,350.0,2026-07-06,NA
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-07-05,NA
Labs External,AST - GOT LIVER SCAN,1.0,65.0,500.0,2026-07-05, GOT LIVER SCAN
Labs mojo,cbc mojo ,1.0,200.0,500.0,2026-07-05,NA
Labs External,ALT - GPT LIVER SCAN,1.0,65.0,500.0,2026-07-05, GPT LIVER SCAN
Grooming,استحمام قطط,1.0,0.0,350.0,2026-07-05,NA
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-07-05,NA
Clinic,annex,1.0,0.0,2000.0,2026-07-05,NA
Clinic,شهادة صحية,1.0,0.0,3000.0,2026-07-05,NA
Clinic,كشف,1.0,0.0,500.0,2026-07-05,NA
Clinic,اعطاء علاجات,2.0,0.0,100.0,2026-07-05,NA
Grooming,حلاقة  قطط ,1.0,0.0,300.0,2026-07-05,NA
Grooming,حلاقة  قطط ,1.0,0.0,200.0,2026-07-05,NA
Grooming,قص أظافر ,1.0,0.0,50.0,2026-07-05,NA
Clinic,كشف,1.0,0.0,300.0,2026-07-05,NA
Labs mojo,cbc mojo ,1.0,200.0,500.0,2026-07-05,NA
Labs External,Blood Film (Para),1.0,150.0,450.0,2026-07-05,NA
Clinic,اعطاء علاجات,2.0,0.0,100.0,2026-07-04,NA
Clinic,كشف,1.0,0.0,300.0,2026-07-04,NA
Grooming,استحمام قطط,1.0,0.0,300.0,2026-07-04,NA
Clinic,اعطاء علاجات,4.0,0.0,200.0,2026-07-04,NA
Clinic,regional lymph node aspiration ,1.0,0.0,600.0,2026-07-04,NA
Labs,culture,2.0,0.0,800.0,2026-07-04,NA
Grooming,استحمام كلاب صغيرة,1.0,0.0,350.0,2026-07-04,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,200.0,2026-07-04,NA
Clinic,كشف,1.0,0.0,450.0,2026-07-04,NA
Clinic,اعطاء علاجات,3.0,0.0,150.0,2026-07-04,NA
Clinic,تركيب كانولا,1.0,0.0,150.0,2026-07-04,NA
Clinic,اعطاء علاجات,2.0,0.0,100.0,2026-07-04,NA
Clinic,اعطاء علاجات,6.0,0.0,300.0,2026-07-04,NA
Clinic,كشف,1.0,0.0,300.0,2026-07-04,NA
Clinic,اعطاء علاجات,4.0,0.0,200.0,2026-07-04,NA
Clinic,كشف,1.0,0.0,300.0,2026-07-04,NA
Clinic,كشف,1.0,0.0,150.0,2026-07-04,NA
Clinic,اعطاء علاجات,2.0,0.0,100.0,2026-07-04,NA
Clinic,كشف,1.0,0.0,150.0,2026-07-04,NA
Grooming,قص أظافر ,1.0,0.0,50.0,2026-07-04,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,200.0,2026-07-04,NA
Clinic,اعطاء علاجات,2.0,0.0,100.0,2026-07-04,NA
Clinic,اعطاء علاجات,3.0,0.0,150.0,2026-07-04,NA
Clinic,كشف,1.0,0.0,300.0,2026-07-04,NA
Grooming,باكديج جروميج كلاب ,1.0,0.0,500.0,2026-07-04,NA
Clinic,اعطاء علاجات,2.0,0.0,100.0,2026-07-04,NA
Clinic,كشف,1.0,0.0,300.0,2026-07-04,NA
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-07-04,NA
Clinic,كشف,1.0,0.0,450.0,2026-07-04,NA
Labs mojo,سونار,1.0,0.0,400.0,2026-07-04,NA
Clinic,كشف,1.0,0.0,300.0,2026-07-04,NA
Clinic,اعطاء علاجات,1.0,0.0,200.0,2026-07-04,NA
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-07-04,NA
Labs mojo,cbc mojo ,1.0,200.0,500.0,2026-07-04,NA
Labs,blood parasities,1.0,0.0,450.0,2026-07-04,NA
Grooming,باكديج جروميج كلاب ,1.0,0.0,600.0,2026-07-04,NA
Surgeries,تعقيم قطط اناث,1.0,0.0,3000.0,2026-07-04,NA
Labs,urine analysis,1.0,7.0,200.0,2026-07-04,NA
Labs,culture,1.0,0.0,400.0,2026-07-04,NA
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-07-04,NA
Labs mojo,cbc mojo ,1.0,200.0,500.0,2026-07-04,NA
Labs,blood parasities,1.0,0.0,350.0,2026-07-04,NA
Clinic,كشف,1.0,0.0,300.0,2026-07-04,NA
Grooming,حلاقة  قطط ,1.0,0.0,250.0,2026-07-04,NA
Grooming,قص أظافر ,2.0,0.0,100.0,2026-07-04,NA
Grooming,استحمام قطط,1.0,0.0,300.0,2026-07-04,NA
