category,service,quantity,cost,sale_price,creation_date,doctor
Clinic,اعطاء علاجات,4.0,0,200.0,2026-06-30,NA
Clinic,كشف,1.0,0,300.0,2026-06-29,NA
Clinic,اعطاء علاجات,2.0,0,200.0,2026-06-29,NA
Clinic,كشف,1.0,0,300.0,2026-06-29,NA
Grooming,قص أظافر ,1.0,0,50.0,2026-06-29,NA
Clinic,كشف,1.0,0,300.0,2026-06-29,NA
Clinic,تصريح حجر,1.0,0,3000.0,2026-06-29,NA
Clinic,شهادة صحية,1.0,0,2000.0,2026-06-29,NA
Supplies,كولر,1.0,0,100.0,2026-06-29,NA
Labs mojo,cbc mojo ,1.0,200,500.0,2026-06-29,NA
Surgeries,تعقيم قطط ذكور,1.0,0,1000.0,2026-06-29,NA
Grooming,استحمام قطط,1.0,0,250.0,2026-06-29,NA
Clinic,كشف,1.0,0,300.0,2026-06-29,NA
Clinic,كشف,1.0,0,300.0,2026-06-29,NA
Clinic,euthanesia,1.0,0,500.0,2026-06-29,NA
Clinic,اعطاء علاجات,1.0,0,100.0,2026-06-29,NA
Supplies,غيار علي الجرح,1.0,30,200.0,2026-06-29,NA
Clinic,اعطاء علاجات,1.0,0,100.0,2026-06-29,NA
Clinic,كشف,1.0,0,450.0,2026-06-29,NA
Labs,blood parasities,1.0,0,450.0,2026-06-29,NA
Clinic,كشف,1.0,0,450.0,2026-06-29,NA
Labs mojo,cbc mojo ,1.0,200,500.0,2026-06-29,NA
Clinic,اعطاء علاجات,1.0,0,150.0,2026-06-29,NA
Clinic,كشف,1.0,0,450.0,2026-06-29,NA
Clinic,كشف,1.0,0,300.0,2026-06-29,NA
Labs mojo,تتر سعار مصري,1.0,0,3000.0,2026-06-29,NA
Grooming,قص أظافر ,1.0,0,50.0,2026-06-29,NA
Grooming,حلاقة  قطط ,1.0,0,300.0,2026-06-29,NA
Grooming,باكيدج جروميج قطط ,1.0,0,500.0,2026-06-29,NA
Labs mojo,سونار,1.0,0,400.0,2026-06-29,NA
Clinic,اعطاء علاجات,1.0,0,100.0,2026-06-28,NA
Clinic,كشف,1.0,0,300.0,2026-06-28,NA
Grooming,تنظيف اذن,1.0,0,100.0,2026-06-28,NA
Clinic,كشف,1.0,0,300.0,2026-06-28,NA
Surgeries,للعين الواحدة cherry eye,1.0,0,3600.0,2026-06-28,NA
Labs mojo,cbc mojo ,1.0,200,500.0,2026-06-28,NA
Grooming,قص أظافر ,1.0,0,70.0,2026-06-28,NA
Clinic,نقل دم,1.0,0,950.0,2026-06-28,NA
Clinic,اعطاء علاجات,1.0,0,50.0,2026-06-28,NA
Labs mojo,cbc mojo ,1.0,200,500.0,2026-06-28,NA
Clinic,متابعه اشعه,1.0,0,200.0,2026-06-28,NA
Surgeries,تعقيم قطط ذكور,1.0,0,2000.0,2026-06-28,NA
Clinic,اعطاء علاجات,1.0,0,150.0,2026-06-28,NA
Labs mojo,سونار,1.0,0,400.0,2026-06-28,NA
Clinic,كشف,1.0,0,300.0,2026-06-28,NA
Clinic,تركيب كانولا,1.0,0,150.0,2026-06-28,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,250.0,2026-06-28,NA
Clinic,كشف,1.0,0,150.0,2026-06-28,NA
Grooming,إستحمام طبى ,1.0,0,500.0,2026-06-28,NA
Clinic,كشف,1.0,0,150.0,2026-06-28,NA
Grooming,باكديج جروميج كلاب ,1.0,0,700.0,2026-06-27,NA
Supplies,كولر,1.0,0,300.0,2026-06-27,NA
Clinic,اعطاء علاجات,1.0,0,100.0,2026-06-27,NA
Clinic,كشف,1.0,0,300.0,2026-06-27,NA
Vaccinations,فطريات,1.0,0,600.0,2026-06-27,NA
Clinic,اعطاء علاجات,1.0,0,50.0,2026-06-27,NA
Clinic,كشف,1.0,0,300.0,2026-06-27,NA
Grooming,استحمام قطط,1.0,0,350.0,2026-06-27,NA
Clinic,اعطاء علاجات,1.0,0,60.0,2026-06-27,NA
Clinic,متابعه اشعه,1.0,0,200.0,2026-06-27,NA
Clinic,اعطاء علاجات,1.0,0,50.0,2026-06-27,NA
Clinic,كشف,1.0,0,450.0,2026-06-27,NA
Clinic,كشف,1.0,0,300.0,2026-06-27,NA
Grooming,باكديج جروميج كلاب ,1.0,0,700.0,2026-06-27,NA
Labs External,Skin Scrapping,1.0,200,400.0,2026-06-27,NA
Clinic,اعطاء علاجات,2.0,0,100.0,2026-06-27,NA
Clinic,كشف,1.0,0,300.0,2026-06-27,NA
Labs,blood parasities,1.0,0,400.0,2026-06-27,NA
Clinic,كشف,1.0,0,300.0,2026-06-27,NA
Grooming,باكديج جروميج كلاب ,1.0,0,600.0,2026-06-27,NA
Clinic,تركيب كانولا,1.0,0,150.0,2026-06-27,NA
Clinic,كشف,1.0,0,600.0,2026-06-27,NA
Labs,blood parasities,1.0,0,400.0,2026-06-27,NA
Labs mojo,cbc mojo ,1.0,200,500.0,2026-06-27,NA
Clinic,كشف,1.0,0,450.0,2026-06-27,NA
Clinic,اعطاء علاجات,1.0,0,100.0,2026-06-27,NA
Surgeries,تعقيم قطط اناث,1.0,0,3000.0,2026-06-27,NA
