category,service,quantity,cost,sale_price,creation_date,doctor
Clinic,كشف,1.0,0.0,300.0,2026-06-18,NA
Labs,blood parasities,1.0,0.0,450.0,2026-06-18,NA
Clinic,اعطاء علاجات,2.0,0.0,100.0,2026-06-18,NA
Clinic,tips,1.0,0.0,3300.0,2026-06-18,NA
Surgeries,تنظيف اسنان كلب كبير + تخدير,1.0,0.0,2500.0,2026-06-18,NA
Clinic,كشف,1.0,0.0,600.0,2026-06-18,NA
Surgeries,تعقيم كلاب اناث كبيره,1.0,0.0,4500.0,2026-06-18,NA
Clinic,كشف,1.0,0.0,300.0,2026-06-18,NA
Clinic,اعطاء علاجات,1.0,0.0,100.0,2026-06-18,NA
Grooming,حلاقة  قطط ,1.0,0.0,350.0,2026-06-18,NA
Grooming,قص أظافر ,1.0,0.0,70.0,2026-06-18,NA
Grooming,قص أظافر ,1.0,0.0,50.0,2026-06-18,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,200.0,2026-06-18,NA
Clinic,تركيب كانولا,1.0,0.0,100.0,2026-06-18,NA
Grooming,استحمام قطط,1.0,0.0,300.0,2026-06-18,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,200.0,2026-06-18,NA
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-06-18,NA
Clinic,كشف,1.0,0.0,300.0,2026-06-18,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,200.0,2026-06-18,NA
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-06-18,NA
Grooming,باكيدج جروميج قطط ,1.0,0.0,500.0,2026-06-18,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,150.0,2026-06-18,NA
Grooming,باكيدج جروميج قطط ,2.0,0.0,1000.0,2026-06-17,NA
Supplies,انتقالات,1.0,0.0,550.0,2026-06-17,NA
Grooming,باكيدج جروميج قطط ,2.0,0.0,1000.0,2026-06-17,NA
Clinic,اعطاء علاجات,2.0,0.0,100.0,2026-06-17,NA
Clinic,كشف,1.0,0.0,450.0,2026-06-17,NA
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-06-17,NA
Clinic,كشف,1.0,0.0,450.0,2026-06-17,NA
Grooming,باكديج جروميج كلاب ,1.0,0.0,600.0,2026-06-17,NA
Clinic,كشف,1.0,0.0,300.0,2026-06-17,NA
Clinic,اعطاء علاجات,4.0,0.0,200.0,2026-06-17,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,250.0,2026-06-17,NA
Labs,blood parasities,1.0,0.0,400.0,2026-06-17,NA
Labs mojo,سونار,1.0,0.0,400.0,2026-06-17,NA
Grooming,باكديج جروميج كلاب ,1.0,0.0,800.0,2026-06-17,NA
Vaccinations,فطريات,1.0,0.0,400.0,2026-06-17,NA
Clinic,كشف,1.0,0.0,300.0,2026-06-17,NA
Clinic,كشف,1.0,0.0,300.0,2026-06-17,NA
Labs mojo,سونار,1.0,0.0,400.0,2026-06-17,NA
Labs External,SDMA,1.0,450.0,1250.0,2026-06-17,NA
Clinic,كشف,1.0,0.0,300.0,2026-06-17,NA
Clinic,تركيب كانولا,1.0,0.0,100.0,2026-06-17,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,200.0,2026-06-17,NA
Labs,fractosamine,1.0,0.0,350.0,2026-06-17,NA
Grooming,باكديج جروميج كلاب ,1.0,0.0,700.0,2026-06-17,NA
Grooming,باكديج جروميج كلاب ,1.0,0.0,600.0,2026-06-17,NA
Supplies,انتقالات,1.0,0.0,300.0,2026-06-17,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,200.0,2026-06-17,NA
Clinic,اعطاء علاجات,2.0,0.0,100.0,2026-06-17,NA
Clinic,اعطاء علاجات,1.0,0.0,500.0,2026-06-16,NA
Labs mojo,cbc mojo ,1.0,200.0,500.0,2026-06-16,NA
Labs External,Free T4 Thyroid Function Scan,1.0,300.0,600.0,2026-06-16,NA
Labs,blood parasities,1.0,0.0,450.0,2026-06-16,NA
Supplies,انتقالات,1.0,0.0,300.0,2026-06-16,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,200.0,2026-06-16,NA
Clinic,تركيب كانولا,1.0,0.0,100.0,2026-06-16,NA
Clinic,كشف,1.0,0.0,300.0,2026-06-16,NA
Clinic,اعطاء علاجات,2.0,0.0,100.0,2026-06-16,NA
Labs mojo,اشعة,1.0,0.0,400.0,2026-06-16,NA
Clinic,كشف,1.0,0.0,300.0,2026-06-16,NA
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-06-16,NA
Supplies,كولر,1.0,0.0,300.0,2026-06-15,NA
Clinic,اعطاء علاجات,2.0,0.0,100.0,2026-06-15,NA
Supplies,غيار علي الجرح,2.0,60.0,100.0,2026-06-15,NA
Labs mojo,سونار,1.0,0.0,400.0,2026-06-15,NA
Clinic,اعطاء علاجات,4.0,0.0,200.0,2026-06-15,NA
Clinic,كشف,1.0,0.0,450.0,2026-06-15,NA
Clinic,اعطاء علاجات,4.0,0.0,200.0,2026-06-15,NA
Clinic,كشف,1.0,0.0,450.0,2026-06-15,NA
Grooming,استحمام كلاب صغيرة,1.0,0.0,350.0,2026-06-15,NA
Grooming,قص أظافر ,3.0,0.0,150.0,2026-06-15,NA
Labs mojo,cbc mojo ,1.0,200.0,500.0,2026-06-14,NA
Clinic,اعطاء علاجات,3.0,0.0,150.0,2026-06-14,NA
Supplies,غيار علي الجرح,2.0,60.0,100.0,2026-06-14,NA
Clinic,كشف,1.0,0.0,300.0,2026-06-14,NA
Clinic,اعطاء علاجات,3.0,0.0,150.0,2026-06-14,NA
Clinic,كشف,1.0,0.0,450.0,2026-06-14,NA
Clinic,كشف,1.0,0.0,300.0,2026-06-14,NA
Grooming,باكديج جروميج كلاب ,1.0,0.0,350.0,2026-06-14,NA
Grooming,استحمام قطط,1.0,0.0,400.0,2026-06-13,NA
Supplies,غيار علي الجرح,1.0,30.0,100.0,2026-06-13,NA
Grooming,استحمام كلاب صغيرة,1.0,0.0,350.0,2026-06-13,NA
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-06-13,NA
Clinic,اعطاء علاجات,1.0,0.0,150.0,2026-06-13,NA
Grooming,تنظيف اذن,1.0,0.0,150.0,2026-06-13,NA
Grooming,استحمام كلاب صغيرة,1.0,0.0,250.0,2026-06-13,NA
Clinic,كشف,1.0,0.0,300.0,2026-06-13,NA
Vaccinations,s panacure,1.0,0.7,250.0,2026-06-13,NA
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-06-13,NA
Clinic,كشف,1.0,0.0,450.0,2026-06-13,NA
Vaccinations,s panacure,4.0,2.8,200.0,2026-06-13,NA
Supplies,غيار علي الجرح,2.0,60.0,100.0,2026-06-13,NA
Clinic,كشف,1.0,0.0,450.0,2026-06-13,NA
Clinic,اعطاء علاجات,1.6,0.0,80.0,2026-06-13,NA
Clinic,كشف,1.0,0.0,300.0,2026-06-13,NA
Vaccinations,s panacure,4.0,2.8,200.0,2026-06-13,NA
Clinic,اعطاء علاجات,3.0,0.0,150.0,2026-06-13,NA
Surgeries,تنظيف اسنان+ خلع,2.0,0.0,3000.0,2026-06-13,NA
