category,service,quantity,cost,sale_price,creation_date,doctor
Surgeries,ولاده قيصريه - قطط,1.0,0.0,4000.0,2026-08-19, قطط
Labs mojo,اشعة,1.0,0.0,400.0,2026-08-19,NA
Grooming,قص أظافر ,1.0,0.0,50.0,2026-08-19,NA
Grooming,قص أظافر ,1.0,0.0,70.0,2026-08-19,NA
Labs mojo,اشعة,1.0,0.0,300.0,2026-08-19,NA
Clinic,كشف,1.0,0.0,300.0,2026-08-19,NA
Clinic,اعطاء علاجات,1.0,0.0,150.0,2026-08-19,NA
Labs mojo,اشعة,1.0,0.0,600.0,2026-08-19,NA
Clinic,كشف,1.0,0.0,300.0,2026-08-19,NA
Clinic,كشف,1.0,0.0,300.0,2026-08-19,NA
Labs mojo,اشعة,1.0,0.0,400.0,2026-08-19,NA
Clinic,متابعه سونار,1.0,0.0,200.0,2026-08-19,NA
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-08-19,NA
Clinic,كشف,1.0,0.0,300.0,2026-08-19,NA
Grooming,باكيدج جروميج قطط ,1.0,0.0,500.0,2026-08-19,NA
Clinic,كشف,1.0,0.0,300.0,2026-08-19,NA
Grooming,استحمام كلاب صغيرة,1.0,0.0,300.0,2026-08-18,NA
Grooming,استحمام كلاب كبيره,1.0,0.0,400.0,2026-08-18,NA
Clinic,كشف,1.0,0.0,450.0,2026-08-17,NA
Clinic,خدمة محاليل,1.0,0.0,150.0,2026-08-17,NA
Clinic,تخدير,1.0,0.0,200.0,2026-08-17,NA
Clinic,كشف,1.0,0.0,300.0,2026-08-17,NA
Grooming,تنظيف اذن,1.0,0.0,50.0,2026-08-17,NA
Grooming,قص أظافر ,1.0,0.0,50.0,2026-08-17,NA
Clinic,كشف,1.0,0.0,300.0,2026-08-17,NA
Clinic,كشف,1.0,0.0,300.0,2026-08-16,NA
Grooming,قص أظافر ,1.0,0.0,50.0,2026-08-16,NA
Grooming,تنظيف اذن,1.0,0.0,50.0,2026-08-16,NA
Grooming,باكيدج جروميج قطط ,1.0,0.0,600.0,2026-08-16,NA
Vaccinations,eva tri dogs,1.0,0.0,250.0,2026-08-16,NA
Clinic,كشف,1.0,0.0,300.0,2026-08-16,NA
Grooming,باكديج جروميج كلاب ,1.0,0.0,600.0,2026-08-16,NA
Vaccinations,bravecto 11-20 kg,1.0,0.0,2150.0,2026-08-16,20 kg
Labs mojo,سونار,1.0,0.0,200.0,2026-08-16,NA
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-08-16,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,250.0,2026-08-16,NA
Clinic,تركيب كانولا,1.0,0.0,250.0,2026-08-16,NA
Clinic,كشف,1.0,0.0,450.0,2026-08-16,NA
Clinic,اعطاء علاجات,1.0,0.0,450.0,2026-08-16,NA
Clinic,اعطاء علاجات,1.0,0.0,150.0,2026-08-16,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,250.0,2026-08-16,NA
Clinic,خدمة محاليل,1.0,0.0,100.0,2026-08-16,NA
Grooming,حلاقة  كلاب,1.0,0.0,500.0,2026-08-15,NA
Clinic,كشف,1.0,0.0,300.0,2026-08-15,NA
Labs mojo,اشعة,1.0,0.0,400.0,2026-08-15,NA
Clinic,كشف,1.0,0.0,300.0,2026-08-15,NA
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-08-15,NA
Clinic,اعطاء علاجات,1.0,0.0,240.0,2026-08-15,NA
Labs mojo,اشعة,1.0,0.0,400.0,2026-08-15,NA
Clinic,كشف,1.0,0.0,450.0,2026-08-15,NA
Clinic,اعطاء علاجات,3.0,0.0,150.0,2026-08-15,NA
