category,service,quantity,cost,sale_price,creation_date,doctor
Grooming,باكيدج جروميج قطط ,1.0,0,500.0,2026-09-09,NA
Grooming,استحمام كلاب متوسطه ,1.0,0,400.0,2026-09-09,NA
Grooming,باكديج جروميج كلاب ,1.0,0,600.0,2026-09-09,NA
Clinic,كشف,1.0,0,300.0,2026-09-09,NA
Labs mojo,cbc mojo ,1.0,200,500.0,2026-09-09,NA
Grooming,قص أظافر ,1.0,0,50.0,2026-09-09,NA
Grooming,إستحمام طبى ,1.0,0,450.0,2026-09-09,NA
Grooming,تنظيف اذن,1.0,0,50.0,2026-09-09,NA
Clinic,كشف,1.0,0,300.0,2026-09-09,NA
Clinic,كشف,1.0,0,300.0,2026-09-09,NA
Labs External,CBC Hematology,1.0,180,500.0,2026-09-09,NA
Grooming,باكديج جروميج كلاب ,1.0,0,600.0,2026-09-09,NA
Supplies,انتقالات,1.0,0,200.0,2026-09-09,NA
Clinic,كشف,1.0,0,300.0,2026-09-09,NA
Labs mojo,سونار,1.0,0,400.0,2026-09-09,NA
Clinic,اعطاء علاجات,1.0,0,50.0,2026-09-09,NA
Grooming,قص أظافر ,1.0,0,50.0,2026-09-08,NA
Clinic,اعطاء علاجات,1.0,0,50.0,2026-09-08,NA
Grooming,باكديج جروميج كلاب ,1.0,0,600.0,2026-09-08,NA
Grooming,باكديج جروميج كلاب ,1.0,0,500.0,2026-09-08,NA
Grooming,باكيدج جروميج قطط ,1.0,0,500.0,2026-09-08,NA
Supplies,انتقالات,1.0,0,300.0,2026-09-08,NA
Supplies,غيار علي الجرح,1.0,30,200.0,2026-09-08,NA
Vaccinations,فطريات,1.0,0,500.0,2026-09-08,NA
Grooming,قص أظافر ,2.0,0,100.0,2026-09-08,NA
Clinic,كشف,1.0,0,600.0,2026-09-08,NA
Clinic,كشف,1.0,0,450.0,2026-09-07,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-09-07,NA
Clinic,تركيب كانولا,1.0,0,100.0,2026-09-07,NA
Grooming,تنظيف غدة,1.0,0,70.0,2026-09-07,NA
Grooming,قص أظافر ,1.0,0,70.0,2026-09-07,NA
Grooming,قص أظافر ,1.0,0,50.0,2026-09-07,NA
Clinic,اعطاء علاجات,3.0,0,150.0,2026-09-07,NA
Clinic,كشف,1.0,0,400.0,2026-09-07,NA
Labs External,Progesterone Female Fertility Scan,1.0,300,600.0,2026-09-07,NA
Grooming,قص أظافر ,1.0,0,50.0,2026-09-07,NA
Surgeries,ازاله ورم بالثدى - قطط,1.0,0,9000.0,2026-09-07, قطط
Grooming,قص أظافر ,1.0,0,50.0,2026-09-06,NA
Clinic,كشف,1.0,0,300.0,2026-09-06,NA
Clinic,اعطاء علاجات,1.0,0,200.0,2026-09-06,NA
Grooming,باكيدج جروميج قطط ,1.0,0,500.0,2026-09-06,NA
Clinic,اعطاء علاجات,1.0,0,150.0,2026-09-06,NA
Grooming,حلاقة  كلاب,1.0,0,200.0,2026-09-06,NA
Clinic,اعطاء علاجات,1.0,0,450.0,2026-09-06,NA
Clinic,كشف,1.0,0,300.0,2026-09-06,NA
Clinic,اعطاء علاجات,3.0,0,150.0,2026-09-06,NA
Clinic,كشف,1.0,0,300.0,2026-09-06,NA
Grooming,قص أظافر ,1.0,0,50.0,2026-09-06,NA
Clinic,كشف,1.0,0,300.0,2026-09-06,NA
Clinic,اعطاء علاجات,6.0,0,300.0,2026-09-06,NA
Grooming,استحمام قطط,1.0,0,500.0,2026-09-06,NA
Clinic,كشف,1.0,0,300.0,2026-09-06,NA
Clinic,اعطاء علاجات,1.0,0,50.0,2026-09-05,NA
Labs mojo,سونار,1.0,0,400.0,2026-09-05,NA
Clinic,كشف,1.0,0,300.0,2026-09-05,NA
Grooming,حلاقة  قطط ,1.0,0,250.0,2026-09-05,NA
Grooming,استحمام كلاب كبيره,1.0,0,400.0,2026-09-05,NA
Grooming,قص أظافر ,2.0,0,100.0,2026-09-05,NA
Grooming,تنظيف اذن,2.0,0,100.0,2026-09-05,NA
Clinic,كشف,1.0,0,300.0,2026-09-05,NA
Clinic,اعطاء علاجات,2.0,0,100.0,2026-09-05,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-09-05,NA
Grooming,تنظيف اذن,1.0,0,100.0,2026-09-05,NA
Clinic,كشف,1.0,0,300.0,2026-09-05,NA
Labs mojo,cbc mojo ,1.0,200,500.0,2026-09-05,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-09-05,NA
Labs mojo,سونار,1.0,0,400.0,2026-09-05,NA
Clinic,اعطاء علاجات,4.0,0,200.0,2026-09-05,NA
Clinic,تركيب كانولا,1.0,0,150.0,2026-09-05,NA
Clinic,كشف,1.0,0,450.0,2026-09-05,NA
Labs mojo,سونار,1.0,0,400.0,2026-09-05,NA
Clinic,كشف,1.0,0,300.0,2026-09-05,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,250.0,2026-09-05,NA
Supplies,كولر,1.0,0,300.0,2026-09-05,NA
Surgeries,تعقيم قطط ذكور,1.0,0,1000.0,2026-09-05,NA
Clinic,اعطاء علاجات,1.0,0,500.0,2026-09-05,NA
Labs mojo,cbc mojo ,1.0,200,500.0,2026-09-05,NA
Clinic,اعطاء علاجات,2.0,0,100.0,2026-09-05,NA
Labs mojo,سونار,1.0,0,400.0,2026-09-05,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-09-05,NA
Clinic,كشف,1.0,0,300.0,2026-09-05,NA
Clinic,اعطاء علاجات,2.0,0,100.0,2026-09-05,NA
Clinic,اعطاء علاجات,4.0,0,200.0,2026-09-05,NA
Grooming,باكديج جروميج كلاب ,1.0,0,600.0,2026-09-05,NA
Clinic,اعطاء علاجات,4.0,0,200.0,2026-09-05,NA
Clinic,كشف,1.0,0,300.0,2026-09-05,NA
Grooming,حلاقة  كلاب,1.0,0,350.0,2026-09-05,NA
Grooming,باكديج جروميج كلاب ,1.0,0,600.0,2026-09-05,NA
